target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,81582,0,1,0,37.698521505,26.107358335,5.8991391571,0,0,6.0196871023,68608
0,2NDFL,elementary,,30018,0,0,,,26.210958904,0.6921251591,,,6.1945205479,68609
0,OTHER,advanced,,34000,0,0,,,29.553424658,1.904109589,,,7.8328767123,68610
0,OTHER,advanced,Corporate,31747,0,1,0,,25.852563815,2.6662624448,0,0,4.3306010929,68611
0,OTHER,elementary,Corporate,33513,0,1,0,4.2811603943,26.634194176,7.0232352721,0,0,5.5876188337,68617
0,OTHER,advanced,Corporate,23227,0,1,0,1.5095430108,27.819178082,3.1589041096,1,1,7.7397260274,68619
0,OTHER,elementary,Corporate,48002,0,1,0,8,28.59346508,4.8729171345,0,0,8.4674376825,68624
0,OTHER,elementary,,80000,0,0,,,52.334246575,1.5369863014,,,6.5534246575,68625
0,OTHER,advanced,Corporate,30000,0,1,0,43,39.718579235,5.7850662475,0,0,9.1932854256,68630
0,OTHER,elementary,Corporate,49579,0,1,0,75.95719086,41.920241036,14.027090351,1,2,10.035309529,68633
0,OTHER,elementary,,90000,0,0,0,0.7323252688,39.602739726,8.3997005764,0,0,10.928767123,68636
0,2NDFL,elementary,,111705,0,0,1,0.346796595,40.699453552,9.9292761434,0,0,10.392289842,68639
0,OTHER,advanced,Corporate,25559,0,1,0,46.729323477,33.142705292,7.397260274,0,0,11.219178082,68640
0,OTHER,elementary,,30000,0,0,,,32.087671233,10.906849315,,,9.9534246575,68648
0,OTHER,advanced,,150000,0,0,1,1,35.945205479,3.901369863,0,0,13.528767123,68652
0,2NDFL,elementary,Corporate,26864,0,1,0,,25.11476907,0.2407964668,0,0,4.8736731791,68653
0,OTHER,advanced,Corporate,43013,0,1,0,,39.653005464,11.122052549,,,9.2152032338,68654
0,2NDFL,elementary,,40797,0,0,0,12.758490143,29.378276817,1.767317913,0,0,5.367317913,68657
0,2NDFL,advanced,,24775,0,0,,,29.995029568,6.8744816229,,,8.3415300546,68661
0,OTHER,elementary,Corporate,43798,0,1,1,0.4717517921,36.361284527,6.1068493151,0,0,8.0246575342,68663
0,OTHER,elementary,Corporate,73351,0,1,,,27.007358335,2.2292761434,,,6.9991391571,68667
0,OTHER,elementary,,30000,0,0,0,41.14811828,43.906849315,0.3696459316,1,1,7.0136986301,68676
0,2NDFL,elementary,,21062,0,0,0,15.985909498,28.470574145,6.2301369863,0,0,8.3858746912,68680
0,OTHER,advanced,,50000,0,0,1,1,35.282191781,6.1917808219,0,0,9.8493150685,68685
0,OTHER,elementary,,140000,0,0,1,0.4380824373,35.605509394,1.2411258328,0,0,9.6109888465,68696
0,OTHER,elementary,Corporate,37950,0,1,,,47.594864885,20.254098361,,,2.2469196796,68701
0,2NDFL,high,,44004,0,0,,,30.55890411,0.7226214537,,,9.0259001422,68703
0,OTHER,elementary,,65091,0,0,1,0.6041442652,27.159248447,2.6770566659,0,0,6.7208922824,68704
0,OTHER,elementary,Corporate,141886,0,1,1,0.3377688172,37.849315068,15.232876712,2,2,10.44109589,68708
0,OTHER,beginner,Corporate,81530,0,1,0,0.3490815412,41.145879183,9.9212216483,0,0,11.792349727,68716
0,2NDFL,elementary,,34800,0,0,1,1.0561379928,31.81420765,18.191256831,0,0,6.2241335429,68721
0,2NDFL,elementary,,169495,0,0,2,0.6686827957,34.906849315,4.5417770791,0,0,9.7835616438,68724
0,OTHER,elementary,Corporate,56575,0,1,0,0.4400985663,42.808219178,6.3369863014,0,0,12.191743394,68725
0,OTHER,advanced,Corporate,41127,0,1,1,0.5331317204,28.907133767,8.3798113631,0,0,7.8438356164,68731
0,OTHER,high,,40000,0,0,1,0.9273297491,31.734246575,2.397260274,1,1,9.7643835616,68743
0,OTHER,advanced,Corporate,46692,0,0,0,13.152732975,39.769863014,6.5315068493,1,1,11.04109589,68753
0,2NDFL,elementary,,,0,0,1,1.5038306452,29.561643836,0.9075903885,0,0,5.5726027397,68761
0,2NDFL,elementary,Corporate,37192,0,1,0,,28.443416423,0.1945205479,2,2,8.4106295381,68762
0,OTHER,advanced,Corporate,34864,0,1,0,2.4745743728,54.778082192,9.901369863,0,0,8.9295905382,68764
0,OTHER,advanced,,45000,0,0,0,0.2818772401,57.918481922,0.2868852459,0,0,9.088344936,68768
0,OTHER,advanced,Corporate,25620,0,1,0,2.5703629032,36.079234973,4.3773860319,0,0,8.9116326072,68771
0,2NDFL,elementary,,56550,0,0,1,0.7281810036,36.918826259,1.2057115054,1,1,4.4844000299,68776
0,OTHER,elementary,VIP,800000,0,0,0,0.9894489247,55.432876712,1.8794520548,1,2,10.38630137,68780
0,2NDFL,elementary,,57453,0,0,0,0.8924955197,29.783561644,3.9315068493,0,0,4.2682461262,68784
0,2NDFL,elementary,,91195,0,0,0,6.6377688172,46.098630137,11.989041096,1,1,1.0111310727,68788
0,2NDFL,advanced,,52206,0,0,0,,42.568440752,17.272550341,0,0,7.3793996557,68789
0,OTHER,elementary,Corporate,70544,0,1,0,,27.636612022,4.6373006962,0,0,7.606557377,68798
0,2NDFL,elementary,,39586,0,0,0,0.5716621864,48.221670784,8.8828729695,0,0,3.1397260274,68810
0,OTHER,advanced,,32000,0,0,1,0.4102150538,39.898907104,9.4814956209,0,0,10.421221648,68811
0,2NDFL,elementary,,38505,0,0,1,0.9589829749,29.696721311,1.5268582978,0,1,7.247406243,68812
0,OTHER,elementary,Corporate,20622,0,1,1,0.4755824373,32.99930384,6.1719065798,0,0,8.8294408264,68813
0,OTHER,elementary,Corporate,44436,0,1,,,34.174099858,5.291908077,,,1.2891683509,68818
0,OTHER,advanced,Corporate,25423,0,1,1,0.3096102151,25.748611423,0.8828579984,0,0,5.6801182723,68826
0,2NDFL,advanced,,42447,0,0,,,36.517598623,11.901369863,,,2.4438356164,68828
0,OTHER,elementary,Corporate,65943,0,0,0,22.467204301,31.18630137,5.6849315068,1,1,11.046575342,68829
0,OTHER,advanced,,33000,0,0,,,47.361643836,10.553424658,,,2.2931506849,68831
0,OTHER,advanced,Corporate,31303,0,1,,,34,0.5146717569,,,10.44109589,68832
0,2NDFL,elementary,,79082,0,0,1,0.3097894265,32.098360656,3.4005090201,0,0,6.3950295681,68833
0,OTHER,elementary,,120000,0,0,1,0.251187276,25.649988772,2.5075230182,0,0,2.0746463059,68836
0,OTHER,elementary,,120000,0,0,1,0.251187276,25.649988772,2.5075230182,0,0,2.0746463059,68837
0,2NDFL,elementary,,78300,0,0,0,0.3764336918,35.156164384,2.7095890411,0,0,5.0499738004,68842
0,2NDFL,elementary,,78300,0,0,0,0.3764336918,35.156164384,2.7095890411,0,0,5.0499738004,68843
0,OTHER,elementary,,75000,0,0,1,0.2492831541,33.956164384,1.2547945205,0,0,8.0054794521,68848
0,2NDFL,elementary,,70014,0,0,1,1,30.180522494,0.5860019463,1,1,7.6475409836,68851
0,OTHER,elementary,Corporate,32254,0,1,1,0.342562724,26.221221648,4.1010928962,0,0,6.1691668538,68854
0,OTHER,high,Corporate,45658,0,1,,,38.636769219,12.625810315,,,9.9573171645,68857
0,OTHER,elementary,Corporate,35031,0,1,2,0.5669802867,40.680956658,1.7342465753,0,0,11.630136986,68865
0,OTHER,elementary,,70000,0,0,1,0.245766129,27.706849315,0.9147690695,2,2,7.3315068493,68872
0,OTHER,advanced,,25000,0,0,,,25.323287671,5.6054794521,,,5.1975896399,68890
0,OTHER,elementary,,45000,0,0,1,1,26.152369189,4.3114754098,0,0,1.7386705592,68896
0,OTHER,elementary,Corporate,47161,0,1,2,0.5720206093,33.223602066,5.719492477,0,0,8.9742869975,68897
0,OTHER,elementary,Corporate,47161,0,1,2,0.5720206093,33.223602066,5.719492477,0,0,8.9742869975,68899
0,OTHER,elementary,Corporate,47161,0,1,2,0.5720206093,33.223602066,5.719492477,0,0,8.9742869975,68900
0,OTHER,elementary,Corporate,47161,0,1,2,0.5720206093,33.223602066,5.719492477,0,0,8.9742869975,68901
0,2NDFL,advanced,,27995,0,0,,,46.293150685,0.5531177483,,,1.2225166554,68910
0,OTHER,elementary,VIP,187327,0,1,1,0.9173611111,37.332330264,5.4528782094,1,1,0.0327868852,68918
0,OTHER,elementary,,90000,0,0,,,35.750684932,4.0493150685,,,10.15890411,68922
0,OTHER,elementary,,21000,0,0,1,1.5337141577,43.516221274,8.5792349727,0,0,9.7271801782,68932
0,OTHER,elementary,,50000,0,0,0,8.1141801075,32.724043716,0.5382513661,0,0,12.620218579,68933
0,OTHER,elementary,Corporate,49699,0,1,1,1.3465501792,25.621917808,2.0164383562,0,0,5.4630136986,68940
0,2NDFL,advanced,,15731,0,0,,,38.090298675,1.3752301819,,,8.1204356614,68941
0,OTHER,elementary,,45000,0,0,,,30.967123288,1.8575342466,,,10.493150685,68952
0,2NDFL,advanced,,61624,0,0,0,24,27.630136986,5.6739726027,1,2,0.6864211393,68954
0,OTHER,elementary,,67600,0,0,,,32.530054645,3.9098360656,,,0.3114754098,68956
0,OTHER,elementary,,30000,0,0,0,5.4123879928,27.37431694,1.6955909873,0,0,6.6051800284,68957
0,2NDFL,advanced,,,0,1,0,1,45.447892806,5.0013174639,0,0,0.3005464481,68966
0,OTHER,elementary,,65000,0,0,0,0.2708109319,56.779953589,11.316939891,0,0,8.4347481099,68969
0,OTHER,elementary,Corporate,29249,0,1,0,,51.168994685,1.3635152332,0,0,5.9991316715,68970
0,OTHER,advanced,Corporate,71276,0,1,1,1.1146505376,40.843513736,12.06010929,0,0,8.1996781196,68975
0,2NDFL,elementary,,30450,0,0,0,1.2156362007,28.019125683,6.6308032038,0,0,7.7786885246,68980
0,OTHER,elementary,Corporate,33332,0,1,1,0.9285842294,26.306737031,1.0409836066,0,0,5.3587918257,68982
0,2NDFL,elementary,,102916,0,0,,,35.189041096,0.9793472565,,,9.8136986301,68985
0,2NDFL,elementary,,41712,0,0,1,0.3469086022,31.25903885,5.4289018639,0,0,9.3686278913,68988
0,2NDFL,elementary,,41712,0,0,1,0.3469086022,31.25903885,5.4289018639,0,0,9.3686278913,68989
0,OTHER,high,,27000,0,0,0,1.0826388889,31.284931507,2.3123287671,0,0,10.643835616,68992
0,OTHER,elementary,Corporate,58830,0,1,0,34.66218638,40.985126132,5.8082191781,1,1,11.268493151,69001
0,OTHER,elementary,Corporate,22495,0,1,,,29.55016094,0.426873269,,,1.6542705292,69005
0,OTHER,advanced,Corporate,72740,0,1,0,38.859834229,34.013174639,1.7994760087,0,0,9.8076951868,69008
0,OTHER,elementary,,53000,0,0,0,4.9244623656,49.00609327,4.2273972603,0,0,3.9835616438,69011
0,OTHER,advanced,,37000,0,0,,,53.318040272,1.5698630137,,,8.1095890411,69016
0,OTHER,elementary,,80000,0,0,0,0.9913530466,54.292289842,1.3142076503,0,0,4.9196871023,69020
0,OTHER,elementary,,40000,0,0,1,1.1134184588,54.324440452,3.414851411,0,0,9.308002096,69029
0,OTHER,elementary,Corporate,40030,0,1,0,1.2178091398,39.95890411,6.4739726027,1,1,10.578082192,69030
0,OTHER,elementary,Corporate,40030,0,1,0,1.2178091398,39.95890411,6.4739726027,1,1,10.578082192,69031
0,OTHER,advanced,Corporate,21803,0,1,0,0.4102374552,38.354742121,4.0163934426,0,0,9.5793996557,69034
0,OTHER,elementary,,64000,0,0,0,0.5034722222,33.667789505,3.893442623,1,1,8.5034059436,69035
0,OTHER,elementary,,60000,0,0,1,0.8644265233,28.128415301,2.8533722584,0,0,7.8524590164,69040
0,OTHER,beginner,Corporate,142374,0,1,,,35.101369863,10.802739726,,,12.276712329,69045
0,OTHER,elementary,,150000,0,0,0,0.5384184588,30.640564414,2.0323452354,0,0,3.2540983607,69046
0,OTHER,advanced,,35000,0,0,1,0.5708781362,25.3905457,0.6973950146,0,0,5.2535593982,69052
0,OTHER,advanced,Corporate,30014,0,1,2,0.8563844086,45.708166779,2.5492626694,0,0,0.6698106146,69054
0,OTHER,elementary,Corporate,101771,0,1,2,0.6306675627,41.038356164,12.306040871,0,0,5.7342465753,69062
0,OTHER,elementary,Corporate,101771,0,1,2,0.6306675627,41.038356164,12.306040871,0,0,5.7342465753,69063
0,OTHER,advanced,Corporate,57558,0,1,1,0.7265008961,28.388479677,4.4349277641,0,0,7.6410958904,69065
0,OTHER,elementary,Corporate,41648,0,1,0,0.5045698925,27.849315068,1.5178082192,0,0,7.7917808219,69067
0,2NDFL,elementary,,,0,1,,,29.263844599,0.7816528183,,,9.1761733663,69073
0,OTHER,elementary,Corporate,17551,0,1,0,42.793167563,37.75890411,0.5915712254,1,1,12.150684932,69083
0,OTHER,elementary,,60000,0,0,0,1.4109767025,27.40919979,5.1461860918,0,0,2.3407066397,69085
0,2NDFL,elementary,,119951,0,0,,,28.260273973,5.7589041096,,,8.197260274,69095
0,OTHER,elementary,Corporate,35076,0,1,,,26.199693091,1.6572273374,,,6.1394191182,69096
0,OTHER,elementary,Corporate,128933,0,1,3,1.1851926523,25.728070963,3.3360655738,0,0,5.5417695935,69097
0,OTHER,elementary,Corporate,110000,0,0,1,0.9572356631,27.09010405,1.11750131,0,0,6.4928437757,69098
0,OTHER,advanced,,30000,0,0,1,0.5727374552,46.42790628,6.3183172393,0,0,1.282700801,69100
0,2NDFL,elementary,Corporate,26367,0,1,,,32.872071263,5.5123287671,,,10.863013699,69105
0,OTHER,elementary,,50000,0,0,,,32.662070514,1.9890410959,,,11.260273973,69116
0,OTHER,elementary,,45000,0,0,0,0.9893369176,35.17260274,4.0383561644,0,0,9.2109589041,69120
0,OTHER,elementary,,25000,0,0,0,1.6361783154,34.545205479,0.4401003069,1,1,8.2707013998,69121
0,OTHER,elementary,,40000,0,0,1,0.3411962366,35.928961749,1.3640766524,1,1,9.9750355566,69135
0,OTHER,elementary,,16000,0,0,0,,25.920547945,0.3367542481,0,0,5.8246575342,69137
0,2NDFL,elementary,,40650,0,0,0,0.6050851254,25.836447339,3.1158993937,0,0,5.6008309005,69138
0,OTHER,elementary,Corporate,63349,0,1,0,2.9867831541,29.450632532,6.5848791077,0,0,0.1994535519,69140
0,OTHER,advanced,Corporate,30248,0,1,0,,29.640571899,10.610434913,0,0,8.7035855977,69143
0,OTHER,advanced,,40000,0,0,0,2.2469982079,34.387985628,11.185245902,0,0,9.4756568605,69151
0,OTHER,elementary,Corporate,48048,0,1,0,,50.114522045,28.572056292,,,4.1557377049,69158
0,2NDFL,elementary,,152401,0,0,,,28.850595104,0.6839284378,,,8.0520547945,69164
0,2NDFL,elementary,,32587,0,0,1,0.4769041219,39.591780822,1.8082191781,1,1,13.293869302,69165
0,2NDFL,elementary,,32587,0,0,1,0.4769041219,39.591780822,1.8082191781,1,1,13.293869302,69166
0,2NDFL,high,,20243,0,0,0,,25.62739726,4.4678419043,0,0,4.8831424508,69173
0,OTHER,beginner,Corporate,36466,0,1,2,0.7598566308,52.991967962,0.4945355191,0,1,1.2056665918,69182
0,2NDFL,advanced,,40438,0,0,1,1.2748207885,36.528632383,5.1761733663,3,3,9.997260274,69183
0,OTHER,elementary,Corporate,48749,0,1,1,1.0561827957,48.054644809,7.193989071,0,0,2.8763904484,69186
0,OTHER,elementary,,29000,0,0,0,44.703001792,45.138401078,1.0728273074,1,1,0.1068493151,69192
0,OTHER,elementary,Corporate,141071,0,1,,,45.964383562,0.6187963171,,,0.7581405794,69197
0,OTHER,elementary,Corporate,50879,0,1,1,0.2518369176,27.290410959,3.0438356164,0,0,7.2630136986,69201
0,OTHER,advanced,Corporate,42220,0,1,,,34.100845872,12.210434913,,,9.3419417621,69203
0,OTHER,advanced,,31755,0,0,0,,44.139344262,3.7431693989,2,2,3.8306010929,69205
0,2NDFL,elementary,,93497,0,0,0,11.705107527,53.515068493,5.0034209147,1,1,7.9890410959,69209
0,OTHER,advanced,,33000,0,0,,,34.323287671,5.0200089827,,,9.3315068493,69211
0,OTHER,beginner,,60000,0,0,1,0.7301971326,55.421917808,0.8669136911,0,0,10.37260274,69218
0,2NDFL,elementary,,44041,0,0,0,0.9272625448,37.515899394,5.1131596676,0,0,10.156995284,69220
0,OTHER,advanced,,36000,0,0,,,50.164383562,31.369863014,,,5.1239613744,69221
0,OTHER,elementary,Corporate,116643,0,1,,,36.252054795,5.4630136986,,,10.682191781,69226
0,OTHER,advanced,Corporate,33996,0,1,,,37.545205479,8.4545624673,,,11.482191781,69237
0,OTHER,high,,50000,0,0,,,29.7948574,0.6284153005,,,1.7866382214,69239
0,OTHER,advanced,,41100,0,0,,,41.819178082,3.3232876712,,,5.1484242833,69240
0,OTHER,advanced,,50000,0,0,1,0.0899193548,28.106849315,12.043835616,1,1,3.4054794521,69242
0,OTHER,advanced,Corporate,31541,0,1,,,45.325698031,1.1202185792,,,0.3037802231,69244
0,2NDFL,elementary,,37943,0,0,0,2.7996863799,50.338490905,0.7741073434,0,0,1.7083539187,69245
0,2NDFL,elementary,,90058,0,0,1,0.4389560932,27.989071038,5.2698106146,1,1,7.5464480874,69247
0,OTHER,elementary,,33930,0,0,0,6.865546595,25.542465753,1.2657534247,0,0,5.2028145819,69254
0,OTHER,advanced,Corporate,28490,0,1,1,0.5061379928,43.871584699,5.4636799162,0,0,9.6910771764,69257
0,2NDFL,elementary,,38215,0,0,,,33.614664271,5.3851560746,,,11.106849315,69260
0,OTHER,elementary,,130000,0,0,0,1.1502016129,33.731506849,0.7187888315,0,0,12.382723258,69274
0,OTHER,elementary,Corporate,45944,0,0,,,30.854794521,4.7205479452,,,7.5589041096,69279
0,OTHER,elementary,,90800,0,0,,,32.446455573,3.1452054795,,,10.589041096,69280
0,OTHER,elementary,Corporate,86000,0,0,1,0.4440636201,38.257212366,3.0133767498,0,0,8.235294558,69292
0,2NDFL,advanced,,35657,0,0,1,0.439516129,54.514544502,7.4344262295,1,1,9.0159143648,69297
0,OTHER,elementary,,160000,0,0,0,0.8938172043,35.754098361,2.2802829553,0,0,7.3323377498,69300
0,2NDFL,elementary,Corporate,23339,0,1,,,39.380821918,23.364383562,,,3.9424657534,69301
0,OTHER,elementary,Corporate,39857,0,1,0,3.0873207885,26.91541283,0.5327868852,0,0,1.8058237892,69306
0,OTHER,elementary,Corporate,39857,0,1,0,3.0873207885,26.91541283,0.5327868852,0,0,1.8058237892,69307
0,OTHER,elementary,Corporate,22353,0,1,0,,34.778082192,0.5495471218,0,0,7.9726027397,69313
0,OTHER,advanced,Corporate,16618,0,1,,,25.264510817,3.8715846995,,,3.9535519126,69315
0,OTHER,elementary,,50000,0,0,0,1.1877240143,28.316939891,1.4508196721,0,0,8.281420765,69316
0,OTHER,high,,50000,0,0,0,31.179905914,38.164383562,1.9917808219,0,0,10.18630137,69320
0,OTHER,high,Corporate,50119,0,1,1,0.5034050179,41.060318886,2.7479452055,1,1,9.8821917808,69323
0,2NDFL,beginner,,,0,1,0,0.6302419355,31.849726776,4.0081967213,0,0,10.212111685,69327
0,2NDFL,elementary,,,0,1,1,0.7237007168,33.676712329,4.6369788158,0,0,13.060476084,69330
0,OTHER,elementary,,43000,0,0,0,3,34.345871697,3.343131971,0,0,10.751351149,69333
0,OTHER,elementary,VIP,200000,0,0,1,0.370094086,38.016939891,9.7320083839,0,0,8.9785837263,69336
0,OTHER,elementary,,50000,0,0,1,0.4120295699,30.553424658,5.9561643836,0,0,10.189041096,69338
0,OTHER,elementary,,115000,0,0,1,0.985125448,35.542967288,1.6552960551,0,0,9.441597425,69341
0,OTHER,elementary,,115000,0,0,1,0.985125448,35.542967288,1.6552960551,0,0,9.441597425,69342
0,OTHER,elementary,Corporate,62219,0,1,,,27.032876712,2.6931506849,,,6.9232876712,69347
0,OTHER,advanced,Corporate,43660,0,1,,,31.569863014,6.6273972603,,,10.794520548,69354
0,OTHER,elementary,,25000,0,0,1,0.8522625448,46.66335055,13.852391646,0,0,1.6332135639,69356
0,OTHER,advanced,Corporate,55380,0,1,2,0.4676075269,27.131506849,6.4410958904,0,0,7.0493150685,69370
0,OTHER,advanced,Corporate,49626,0,1,0,35.534475806,34.235638895,6.5781046486,1,1,9.4548169773,69372
0,2NDFL,advanced,,,0,1,,,31.494535519,0.916752751,,,10.977026724,69377
0,OTHER,elementary,,70000,0,0,1,0.5707885305,32.828355416,1.9945205479,0,0,3.5287671233,69386
0,OTHER,elementary,,70000,0,0,1,0.5707885305,32.828355416,1.9945205479,0,0,3.5287671233,69387
0,OTHER,advanced,,20400,0,0,,,46.75890411,7.4164383562,,,1.6438356164,69393
0,OTHER,elementary,Corporate,46832,0,1,0,4.7933467742,46.149434838,10.020667715,0,0,1.0946403174,69395
0,2NDFL,high,,28616,0,0,0,4.080734767,26.164256307,3.3032786885,1,1,6.1176809641,69396
0,OTHER,advanced,Corporate,26360,0,1,1,0.7312051971,31.907103825,6.1912568306,0,0,10.029612995,69399
0,OTHER,elementary,,25000,0,0,0,0.3461693548,27.165364174,0.7270080096,0,0,7.0365970507,69406
0,2NDFL,elementary,,91189,0,0,2,0.4378808244,31.167123288,1.3102702298,1,1,8.2328767123,69409
0,OTHER,elementary,,50000,0,0,1,0.9517921147,57.149629463,6.6893554907,0,0,9.1085335729,69418
0,OTHER,beginner,Corporate,33326,0,1,0,0.5985887097,25.26094019,1.044501834,0,0,1.1321730668,69420
0,OTHER,beginner,Corporate,50453,0,1,,,27.789041096,6.495890411,,,6.2383561644,69422
0,OTHER,elementary,,45000,0,0,0,14.604614695,29.529261172,0.3808219178,1,1,9.0593158171,69430
0,OTHER,advanced,Corporate,41433,0,1,3,0.6299955197,53.355460738,17.552721012,0,0,8.3143648477,69444
0,OTHER,elementary,Corporate,48206,0,1,1,2.8590277778,32.202185792,1.8091997904,0,0,10.472213489,69459
0,OTHER,advanced,Corporate,28301,0,1,1,0.0825716846,25.917104574,0.9006662175,0,0,5.8266936148,69461
0,OTHER,elementary,Corporate,24341,0,1,1,1.2810259857,25.293030915,4.5039898196,0,0,4.6080994086,69464
0,OTHER,advanced,Corporate,25000,0,1,1,0.9579301075,28.191780822,5.802739726,0,0,4.8285575268,69465
0,OTHER,elementary,Corporate,57124,0,1,0,0.6042786738,31.896174863,8.368852459,0,0,11.35218205,69470
0,OTHER,advanced,,21750,0,0,1,0.6688844086,26.191077176,1.9582004641,0,0,3.7049180328,69474
0,2NDFL,elementary,,49332,0,0,,,36.70329366,2.4794520548,,,6.898630137,69480
0,OTHER,elementary,,26797,0,0,1,3.3792562724,35.329598024,4.5601092896,0,0,2.5679541882,69481
0,OTHER,elementary,,80000,0,0,,,46.137323153,5.7921176735,,,1.1126656187,69482
0,OTHER,elementary,Corporate,120490,0,0,1,-0.178315412,42.304109589,2.9369863014,1,1,11.065753425,69487
0,OTHER,elementary,Corporate,32441,0,1,,,57.438356164,0.5445916611,,,12.24109589,69488
0,2NDFL,advanced,,60900,0,0,0,0.2074596774,37.32371435,5.6904109589,1,1,2.501369863,69491
0,OTHER,advanced,,120000,0,0,0,1.0889336918,53.942465753,5.2438356164,0,0,8.5084063178,69494
0,2NDFL,high,,35147,0,0,1,2.3457437276,35.357848641,3.1030541208,0,0,9.7523691893,69497
0,OTHER,advanced,Corporate,13135,0,1,,,38.703054121,5.7085335729,,,12.798944532,69498
0,OTHER,elementary,,157000,0,0,,,30.660273973,2.0438356164,,,10.317808219,69500
0,2NDFL,elementary,,26677,0,0,,,35.008219178,10.402739726,,,13.509589041,69508
0,OTHER,elementary,Corporate,37298,0,1,0,4.4111783154,45.118788831,20.642076503,0,0,0.0191256831,69513
0,OTHER,elementary,Corporate,54706,0,1,1,1,30.039336777,0.543715847,0,0,8.8804326671,69516
0,2NDFL,high,,34010,0,0,,,34.704933004,4.9515083464,,,10.913152182,69519
0,OTHER,high,Corporate,35000,0,1,1,0.7911514337,50.274796018,10.203563141,0,0,5.1953439629,69521
0,OTHER,elementary,Corporate,44419,0,1,,,27.821917808,0.5146717569,,,7.7452054795,69527
0,2NDFL,elementary,,49420,0,0,1,2.6678091398,25.838356164,2.6246575342,,,5.2246575342,69530
0,OTHER,elementary,Corporate,34225,0,1,,,25.121857923,0.4590163934,,,4.7108990194,69534
0,2NDFL,advanced,,22102,0,0,0,4.9606854839,26.728647354,7.7240437158,1,1,6.1697432443,69537
